User Name,Order of Submission (1=first),Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 10 text,Question 11 text,Question 12 text,Question 13 text,Question 14 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text,Question 22 text,Question 23 text,Question 24 text,Question 25 text,Question 26 text,Question 27 text,Question 28 text,Question 29 text,Question 30 text,Question 31 text,Question 32 text,Question 33 text,Question 34 text
User373,1,0,Neither confident nor unconfident,21 or more hours per week,10 to 15,Around half of them,A few times a week,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,4 - Neither Agree nor Disagree,5 - Agree Slightly,On Piazza,No Answer,2 - Rarely,3 - Occasionally,1 - Never,3 - Occasionally,4 - Frequently,1 - Never,5 - Always,3 - Occasionally,4 - Frequently,1 - Never,Never,Rarely,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User95,1,0,Somewhat confident,9 - 12 hours per week,All 26,Most of them,Once per day,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza|Meeting in Person,No Answer,2 - Rarely,4 - Frequently,1 - Never,1 - Never,4 - Frequently,1 - Never,5 - Always,3 - Occasionally,4 - Frequently,3 - Occasionally,Occasionally,Frequently,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User232,1,0,Somewhat confident,3 - 6 hours per week,20 to 25,A few of them,A couple times a month,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,6 - Agree,6 - Agree,6 - Agree,On Piazza,No Answer,4 - Frequently,3 - Occasionally,1 - Never,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,2 - Rarely,Never,Occasionally,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User233,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User234,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User235,1,0,Very confident,9 - 12 hours per week,All 26,Around half of them,A few times a week,4 - About Right,4 - About Right,6 - Agree,2 - Disagree,2 - Disagree,6 - Agree,5 - Agree Slightly,5 - Agree Slightly,On Piazza|Via E-Mail|Via the OMS Google Plus group,No Answer,4 - Frequently,3 - Occasionally,4 - Frequently,3 - Occasionally,4 - Frequently,5 - Always,2 - Rarely,4 - Frequently,3 - Occasionally,2 - Rarely,Never,Rarely,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User237,1,0,Neither confident nor unconfident,3 - 6 hours per week,All 26,All of them,Once per week,5 - A Little Too Fast,4 - About Right,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,On Piazza,No Answer,1 - Never,1 - Never,2 - Rarely,1 - Never,3 - Occasionally,1 - Never,3 - Occasionally,1 - Never,4 - Frequently,5 - Always,Never,Never,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User96,1,0,Somewhat confident,15 - 18 hours per week,All 26,All of them,A few times a week,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,6 - Agree,6 - Agree,7 - Strongly Agree,3 - Disagree Slightly,3 - Disagree Slightly,On Piazza,No Answer,1 - Never,2 - Rarely,2 - Rarely,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,1 - Never,3 - Occasionally,5 - Always,Rarely,Never,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User238,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User240,1,0,Somewhat confident,21 or more hours per week,All 26,All of them,Multiple times daily,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,On Piazza|Via E-Mail,No Answer,3 - Occasionally,1 - Never,4 - Frequently,5 - Always,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,2 - Rarely,5 - Always,Never,Never,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User97,1,0,Somewhat unconfident,15 - 18 hours per week,All 26,All of them,Once per day,4 - About Right,4 - About Right,5 - Agree Slightly,6 - Agree,4 - Neither Agree nor Disagree,6 - Agree,3 - Disagree Slightly,4 - Neither Agree nor Disagree,On Piazza|Via E-Mail|Via HipChat,No Answer,1 - Never,1 - Never,2 - Rarely,3 - Occasionally,4 - Frequently,2 - Rarely,3 - Occasionally,1 - Never,4 - Frequently,5 - Always,Never,Never,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,6 - Very Good
User367,1,0,Neither confident nor unconfident,18 - 21 hours per week,All 26,All of them,A few times a week,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,On Piazza,No Answer,1 - Never,3 - Occasionally,1 - Never,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,1 - Never,3 - Occasionally,5 - Always,Never,Occasionally,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User242,1,0,Somewhat confident,21 or more hours per week,All 26,All of them,Multiple times daily,4 - About Right,6 - Too Hard,5 - Agree Slightly,3 - Disagree Slightly,2 - Disagree,4 - Neither Agree nor Disagree,6 - Agree,1 - Strongly Disagree,On Piazza,No Answer,1 - Never,1 - Never,5 - Always,4 - Frequently,2 - Rarely,2 - Rarely,4 - Frequently,1 - Never,3 - Occasionally,2 - Rarely,Never,Occasionally,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - Good
User331,1,0,Neither confident nor unconfident,21 or more hours per week,All 26,Most of them,A few times a week,5 - A Little Too Fast,6 - Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza|Via E-Mail|Via the OMS Google Plus group,No Answer,2 - Rarely,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,3 - Occasionally,Frequently,Occasionally,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User244,1,0,Somewhat confident,18 - 21 hours per week,All 26,Most of them,A few times a week,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,Via E-Mail|Other (please specify below),Skype,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,3 - Occasionally,Frequently,Rarely,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User245,1,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,A couple times a month,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,4 - Neither Agree nor Disagree,3 - Disagree Slightly,On Piazza,No Answer,2 - Rarely,3 - Occasionally,1 - Never,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,1 - Never,4 - Frequently,5 - Always,Never,Never,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User246,1,0,Somewhat unconfident,12 - 15 hours per week,All 26,All of them,Once per day,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,No Answer,2 - Rarely,3 - Occasionally,2 - Rarely,2 - Rarely,4 - Frequently,2 - Rarely,5 - Always,1 - Never,4 - Frequently,4 - Frequently,Occasionally,Rarely,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,4 - About the Same as other college courses.,7 - Excellent
User247,1,0,Somewhat unconfident,18 - 21 hours per week,All 26,Around half of them,Once per day,6 - Too Fast,6 - Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,No Answer,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,4 - Frequently,3 - Occasionally,4 - Frequently,3 - Occasionally,4 - Frequently,No Answer,Frequently,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User342,1,0,Very confident,18 - 21 hours per week,All 26,Around half of them,Once a month,5 - A Little Too Fast,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,6 - Agree,On Piazza|Via E-Mail,No Answer,3 - Occasionally,2 - Rarely,1 - Never,3 - Occasionally,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,3 - Occasionally,5 - Always,No Answer,Never,N/A - I have not taken any other OMS classes.,N/A - I have not taken any non-OMS online classes.,3 - Not Quite as Good as other college courses.,N/A - I have not taken any other OMS classes.,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User248,1,0,Somewhat confident,21 or more hours per week,All 26,Most of them,A few times a week,4 - About Right,4 - About Right,6 - Agree,3 - Disagree Slightly,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza,No Answer,1 - Never,4 - Frequently,3 - Occasionally,1 - Never,4 - Frequently,1 - Never,4 - Frequently,1 - Never,4 - Frequently,4 - Frequently,Rarely,Never,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User249,1,0,Neither confident nor unconfident,15 - 18 hours per week,10 to 15,A few of them,Multiple times daily,4 - About Right,4 - About Right,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,5 - Agree Slightly,Via E-Mail|Meeting in Person|Via Phone or Teleconferencing,No Answer,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,5 - Always,4 - Frequently,4 - Frequently,3 - Occasionally,Frequently,Rarely,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User250,1,0,Very confident,18 - 21 hours per week,All 26,A few of them,A few times a week,4 - About Right,3 - A Little Too Easy,7 - Strongly Agree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,6 - Agree,2 - Disagree,6 - Agree,On Piazza,No Answer,3 - Occasionally,1 - Never,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,4 - Frequently,4 - Frequently,1 - Never,Rarely,Always,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User98,1,0,Very confident,15 - 18 hours per week,20 to 25,Around half of them,Multiple times daily,5 - A Little Too Fast,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,3 - Disagree Slightly,On Piazza|Meeting in Person,No Answer,3 - Occasionally,5 - Always,2 - Rarely,3 - Occasionally,4 - Frequently,4 - Frequently,4 - Frequently,4 - Frequently,3 - Occasionally,2 - Rarely,Always,Never,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User99,1,0,Neither confident nor unconfident,6 - 9 hours per week,All 26,All of them,Once per day,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,No Answer,1 - Never,1 - Never,5 - Always,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,5 - Always,Never,Never,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - Fair
User368,1,0,Somewhat confident,12 - 15 hours per week,20 to 25,Most of them,A couple times a month,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,2 - Disagree,1 - Strongly Disagree,On Piazza|Via E-Mail,No Answer,1 - Never,4 - Frequently,2 - Rarely,2 - Rarely,4 - Frequently,1 - Never,5 - Always,2 - Rarely,4 - Frequently,1 - Never,Occasionally,Occasionally,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User332,1,0,Very confident,12 - 15 hours per week,15 to 20,Around half of them,A few times a week,4 - About Right,4 - About Right,4 - Neither Agree nor Disagree,2 - Disagree,3 - Disagree Slightly,3 - Disagree Slightly,7 - Strongly Agree,3 - Disagree Slightly,On Piazza|Via E-Mail,No Answer,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,1 - Never,Never,Never,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,2 - Not as Good as other college courses.,N/A - I have not taken any other OMS classes.,N/A - I have not taken any non-OMS online classes.,No Answer,5 - Good
User252,1,0,Somewhat confident,9 - 12 hours per week,20 to 25,Most of them,Once per day,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,No Answer,No Answer,4 - Frequently,3 - Occasionally,1 - Never,1 - Never,3 - Occasionally,1 - Never,3 - Occasionally,2 - Rarely,4 - Frequently,1 - Never,Never,Never,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User100,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User333,1,0,Somewhat unconfident,12 - 15 hours per week,All 26,Most of them,Multiple times daily,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,No Answer,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,5 - Always,2 - Rarely,4 - Frequently,4 - Frequently,Frequently,Rarely,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User253,1,0,Very confident,6 - 9 hours per week,15 to 20,Around half of them,Once per week,4 - About Right,4 - About Right,7 - Strongly Agree,No Answer,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza|Meeting in Person|Via Phone or Teleconferencing,No Answer,4 - Frequently,4 - Frequently,1 - Never,3 - Occasionally,3 - Occasionally,3 - Occasionally,5 - Always,1 - Never,4 - Frequently,5 - Always,Occasionally,Never,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User254,1,0,Somewhat confident,9 - 12 hours per week,All 26,All of them,Multiple times daily,4 - About Right,4 - About Right,7 - Strongly Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,3 - Disagree Slightly,On Piazza,No Answer,2 - Rarely,2 - Rarely,3 - Occasionally,3 - Occasionally,4 - Frequently,2 - Rarely,3 - Occasionally,1 - Never,4 - Frequently,4 - Frequently,Occasionally,Occasionally,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User255,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User101,1,0,Somewhat unconfident,9 - 12 hours per week,All 26,All of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,6 - Agree,6 - Agree,On Piazza,No Answer,1 - Never,3 - Occasionally,3 - Occasionally,2 - Rarely,5 - Always,4 - Frequently,5 - Always,1 - Never,No Answer,5 - Always,Rarely,Never,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User102,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User256,1,0,Somewhat confident,21 or more hours per week,All 26,Around half of them,Once per day,6 - Too Fast,5 - A Little Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,No Answer,1 - Never,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,2 - Rarely,2 - Rarely,3 - Occasionally,1 - Never,Never,Never,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User292,1,0,Very confident,<3 hours per week,All 26,All of them,Once per day,4 - About Right,4 - About Right,3 - Disagree Slightly,3 - Disagree Slightly,2 - Disagree,5 - Agree Slightly,5 - Agree Slightly,2 - Disagree,On Piazza,No Answer,1 - Never,2 - Rarely,2 - Rarely,1 - Never,3 - Occasionally,3 - Occasionally,4 - Frequently,1 - Never,4 - Frequently,1 - Never,Never,Rarely,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User257,1,0,Somewhat confident,21 or more hours per week,All 26,All of them,Once per day,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,On Piazza,No Answer,1 - Never,3 - Occasionally,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,1 - Never,4 - Frequently,4 - Frequently,Never,Never,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User312,1,0,Very unconfident,12 - 15 hours per week,All 26,A few of them,A couple times a month,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,1 - Strongly Disagree,On Piazza|Via E-Mail|Via Phone or Teleconferencing,No Answer,1 - Never,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,4 - Frequently,2 - Rarely,4 - Frequently,3 - Occasionally,1 - Never,Never,Never,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User258,1,0,Somewhat confident,6 - 9 hours per week,20 to 25,Most of them,A couple times a month,4 - About Right,4 - About Right,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,5 - Agree Slightly,On Piazza,No Answer,3 - Occasionally,4 - Frequently,1 - Never,2 - Rarely,3 - Occasionally,2 - Rarely,4 - Frequently,1 - Never,4 - Frequently,5 - Always,Never,Never,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User259,1,0,Very unconfident,15 - 18 hours per week,All 26,All of them,Multiple times daily,No Answer,4 - About Right,5 - Agree Slightly,3 - Disagree Slightly,2 - Disagree,2 - Disagree,2 - Disagree,3 - Disagree Slightly,Other (please specify below),none of the above.  I read piazza but i didnt really talk to other  students,1 - Never,1 - Never,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,1 - Never,4 - Frequently,5 - Always,Never,Never,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,1 - Not Nearly as Good as other college courses.,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,2 - Not as Good as other college courses.,4 - Fair
User260,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User261,1,0,Very confident,6 - 9 hours per week,All 26,All of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,6 - Agree,1 - Strongly Disagree,On Piazza|Via E-Mail|Meeting in Person|Via Phone or Teleconferencing,No Answer,1 - Never,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,2 - Rarely,5 - Always,1 - Never,4 - Frequently,5 - Always,Never,Never,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,No Answer,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User35,1,0,Somewhat unconfident,21 or more hours per week,All 26,All of them,Once per week,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,2 - Disagree,On Piazza,No Answer,1 - Never,2 - Rarely,2 - Rarely,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,5 - Always,Never,Never,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,6 - Very Good
User262,1,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,Multiple times daily,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,On Piazza,No Answer,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,4 - Frequently,3 - Occasionally,4 - Frequently,4 - Frequently,Rarely,Rarely,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User263,1,0,Very confident,12 - 15 hours per week,All 26,All of them,A few times a week,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,No Answer,3 - Occasionally,4 - Frequently,2 - Rarely,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,1 - Never,4 - Frequently,5 - Always,Never,Never,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User103,1,0,Somewhat confident,15 - 18 hours per week,15 to 20,Around half of them,Once per day,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,7 - Strongly Agree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,6 - Agree,On Piazza|Via the OMS Facebook page,No Answer,3 - Occasionally,5 - Always,1 - Never,2 - Rarely,4 - Frequently,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,4 - Frequently,Occasionally,Never,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User28,1,0,Neither confident nor unconfident,6 - 9 hours per week,All 26,Most of them,A couple times a month,5 - A Little Too Fast,5 - A Little Too Hard,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,On Piazza|Via HipChat|Via the OMS Google Plus group,No Answer,1 - Never,4 - Frequently,2 - Rarely,3 - Occasionally,3 - Occasionally,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,Occasionally,Rarely,4 - About the Same as other OMS classes,3 - Not Quite as Good as non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - About the Same as other OMS classes,3 - Not Quite as Good as non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - Good
