User Name,Order of Submission (1=first),Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 10 text,Question 11 text,Question 12 text,Question 13 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text
User98,1,0,CS4495: Computer Vision,My agent used an even mix of verbal representations and visual representations.,Very confident,Somewhat confident,4 - About Right,5 - A Little Too Hard,6 - Agree,3 - Disagree Slightly,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,1 - Strongly Disagree,Meeting in Person,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User99,1,0,CS7641: Machine Learning,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat unconfident,Very unconfident,3 - A Little Too Slow,4 - About Right,3 - Disagree Slightly,5 - Agree Slightly,5 - Agree Slightly,3 - Disagree Slightly,6 - Agree,6 - Agree,On Piazza,1 - Not Nearly as Good as other OMS classes,2 - Not as Good as non-OMS online classes.,1 - Not Nearly as Good as other college courses.,3 - Not Quite as Good as other OMS classes,6 - Significantly Better than non-OMS online classes.,2 - Not as Good as other college courses.,4 - Fair
User368,1,0,No Answer,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,No Answer,6 - Too Fast,4 - About Right,5 - Agree Slightly,4 - Neither Agree nor Disagree,5 - Agree Slightly,6 - Agree,2 - Disagree,1 - Strongly Disagree,On Piazza|Via E-Mail,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User332,1,0,CS6250: Computer NetworLast192|CS6210: Advanced Operating Systems,My agent used an even mix of verbal representations and visual representations.,Very confident,Neither confident nor unconfident,4 - About Right,4 - About Right,3 - Disagree Slightly,2 - Disagree,2 - Disagree,4 - Neither Agree nor Disagree,6 - Agree,6 - Agree,On Piazza|Via E-Mail,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,2 - Not as Good as other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - Good
User252,1,0,CS8803: Introduction to Operating Systems,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,6 - Too Fast,4 - About Right,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,No Answer,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User100,No submission,,,,,,,,,,,,,,,,,,,,,
User333,1,0,CS6440: Health Informatics,"My agent primarily used visual representations, although it also used the verbal representations in some places.",Somewhat confident,Neither confident nor unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,N/A - I have not used Piazza significantly.,6 - Agree,Other (please specify below),7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User253,1,0,CS6300: Software Development Processes|CS8803: Introduction to Operating Systems,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via Phone or Teleconferencing|Via another chat application,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User254,1,0,CS7641: Machine Learning,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,2 - Disagree,On Piazza,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User255,No submission,,,,,,,,,,,,,,,,,,,,,
User101,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6310: Software Architecture and Design|CS8803: Introduction to Operating Systems,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Very unconfident,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,On Piazza,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User102,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192,"My agent primarily used verbal representations, although it also used the visual representations in some places.",Somewhat confident,Very confident,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User256,1,0,CS6250: Computer NetworLast192,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat confident,6 - Too Fast,4 - About Right,5 - Agree Slightly,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,6 - Agree,5 - Agree Slightly,3 - Disagree Slightly,On Piazza,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User292,1,0,CS6310: Software Architecture and Design|CS6440: Health Informatics,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Somewhat confident,5 - A Little Too Fast,6 - Too Hard,7 - Strongly Agree,6 - Agree,3 - Disagree Slightly,5 - Agree Slightly,4 - Neither Agree nor Disagree,5 - Agree Slightly,On Piazza,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - Good
User257,1,0,CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,No Answer,7 - Excellent
User312,1,0,CS7641: Machine Learning,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,4 - Neither Agree nor Disagree,6 - Agree,6 - Agree,3 - Disagree Slightly,7 - Strongly Agree,2 - Disagree,On Piazza|Via another chat application,3 - Not Quite as Good as other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User258,1,0,CS6310: Software Architecture and Design,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,On Piazza|Via E-Mail,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User259,1,0,CS6300: Software Development Processes|CS6290: High-Performance Computer Architecture,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat unconfident,Somewhat unconfident,5 - A Little Too Fast,4 - About Right,6 - Agree,3 - Disagree Slightly,2 - Disagree,5 - Agree Slightly,3 - Disagree Slightly,5 - Agree Slightly,On Piazza|Other (please specify below),5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,2 - Not as Good as other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - Fair
User260,1,0,CS8803: AI for Robotics|CS6250: Computer NetworLast192|CS6310: Software Architecture and Design,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Very confident,Somewhat confident,5 - A Little Too Fast,4 - About Right,6 - Agree,5 - Agree Slightly,2 - Disagree,6 - Agree,4 - Neither Agree nor Disagree,3 - Disagree Slightly,On Piazza,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User261,1,0,CS8803: AI for Robotics|CS7641: Machine Learning|CS6475: Computational Photography,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,7 - Strongly Agree,3 - Disagree Slightly,On Piazza|Via E-Mail|Meeting in Person,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User35,1,0,"CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms|CS6475: Computational Photography",My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat unconfident,Very unconfident,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,N/A - I have not used Piazza significantly.,2 - Disagree,On Piazza,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User262,1,0,CS6440: Health Informatics,"My agent primarily used visual representations, although it also used the verbal representations in some places.",Very unconfident,Neither confident nor unconfident,4 - About Right,5 - A Little Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza,7 - Enormously Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User263,1,0,CS6210: Advanced Operating Systems|CS6310: Software Architecture and Design,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Very confident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,5 - Agree Slightly,5 - Agree Slightly,7 - Strongly Agree,6 - Agree,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User103,1,0,CS6300: Software Development Processes,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Neither confident nor unconfident,Neither confident nor unconfident,6 - Too Fast,6 - Too Hard,5 - Agree Slightly,3 - Disagree Slightly,6 - Agree,5 - Agree Slightly,3 - Disagree Slightly,4 - Neither Agree nor Disagree,On Piazza|Via the OMS Facebook page|Via the OMS Google Plus group,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User28,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very unconfident,Somewhat unconfident,5 - A Little Too Fast,6 - Too Hard,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza|Via HipChat,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User264,1,0,CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat unconfident,6 - Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,3 - Disagree Slightly,On Piazza,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,7 - Excellent
User265,1,0,"CS6505: Computability, Complexity & Algorithms","My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat unconfident,Somewhat unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User266,1,0,"CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,6 - Agree,7 - Strongly Agree,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza|Via another chat application,7 - Enormously Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User29,1,0,"CS8803: AI for Robotics|CS7641: Machine Learning|CS6210: Advanced Operating Systems|CS6505: Computability, Complexity & Algorithms",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,No Answer,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza|Via the OMS Google Plus group,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,No Answer,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User104,1,0,CS6310: Software Architecture and Design,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Neither confident nor unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,4 - Neither Agree nor Disagree,5 - Agree Slightly,On Piazza,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,3 - Not Quite as Good as other college courses.,6 - Very Good
User39,No submission,,,,,,,,,,,,,,,,,,,,,
User267,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User293,1,0,CS7641: Machine Learning,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Somewhat unconfident,5 - A Little Too Fast,5 - A Little Too Hard,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,6 - Agree,3 - Disagree Slightly,On Piazza,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User105,1,0,CS6300: Software Development Processes,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat unconfident,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User106,1,0,CS6300: Software Development Processes,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Somewhat confident,5 - A Little Too Fast,4 - About Right,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via the OMS Google Plus group,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User353,No submission,,,,,,,,,,,,,,,,,,,,,
User36,No submission,,,,,,,,,,,,,,,,,,,,,
User268,1,0,CS6250: Computer NetworLast192,"My agent primarily used visual representations, although it also used the verbal representations in some places.",Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User50,1,0,"CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms",My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User107,1,0,CS8803: AI for Robotics|CS6290: High-Performance Computer Architecture|CS4495: Computer Vision|CS6475: Computational Photography,My agent used an even mix of verbal representations and visual representations.,Neither confident nor unconfident,Neither confident nor unconfident,4 - About Right,4 - About Right,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,Via E-Mail,3 - Not Quite as Good as other OMS classes,3 - Not Quite as Good as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - Fair
User108,1,0,CS7641: Machine Learning,"My agent primarily used verbal representations, although it also used the visual representations in some places.",Somewhat confident,Very confident,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,3 - Disagree Slightly,On Piazza,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User369,No submission,,,,,,,,,,,,,,,,,,,,,
User269,1,0,"CS8803: AI for Robotics|CS6250: Computer NetworLast192|CS6505: Computability, Complexity & Algorithms|CS8803: Introduction to Operating Systems|CS6475: Computational Photography","My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Very confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,3 - Disagree Slightly,3 - Disagree Slightly,6 - Agree,7 - Strongly Agree,6 - Agree,On Piazza|Via E-Mail|Meeting in Person,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User294,1,0,CS8803: Introduction to Operating Systems,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Very confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,4 - Neither Agree nor Disagree,No Answer,3 - Not Quite as Good as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - Good
User334,1,0,"CS8803: AI for Robotics|CS7641: Machine Learning|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6210: Advanced Operating Systems|CS6505: Computability, Complexity & Algorithms|CS6440: Health Informatics",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat confident,5 - A Little Too Fast,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,7 - Excellent
User110,1,0,No Answer,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,6 - Agree,5 - Agree Slightly,2 - Disagree,On Piazza,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,N/A - I have not taken any other OMS classes.,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User271,1,0,"CS6505: Computability, Complexity & Algorithms",My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat unconfident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via HipChat,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User272,1,0,No Answer,"My agent used verbal representations exclusively; however, I did experiment with the visual representations after Project 1's deadline (but my submitted agent does not use them).",Very unconfident,Neither confident nor unconfident,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,On Piazza,N/A - I have not taken any other OMS classes.,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Very Good
User273,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,7 - Strongly Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User274,1,0,CS7641: Machine Learning|CS4495: Computer Vision,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat unconfident,Somewhat unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,On Piazza|Via HipChat,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User276,1,0,CS6250: Computer NetworLast192|CS6210: Advanced Operating Systems|CS6310: Software Architecture and Design|CS6440: Health Informatics,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Neither confident nor unconfident,Somewhat confident,4 - About Right,4 - About Right,3 - Disagree Slightly,5 - Agree Slightly,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza|Via E-Mail|Via HipChat,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,3 - Not Quite as Good as other college courses.,5 - Good
User113,1,0,CS7641: Machine Learning|CS6475: Computational Photography,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very confident,Somewhat confident,No Answer,No Answer,5 - Agree Slightly,2 - Disagree,3 - Disagree Slightly,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,On Piazza|Via E-Mail,3 - Not Quite as Good as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - Good
User114,1,0,CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Somewhat unconfident,6 - Too Fast,6 - Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,On Piazza|Meeting in Person,7 - Enormously Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
