User Name,Order of Submission (1=first),Part 1 Score,Part 2 Score,Part 3 Score,Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 13 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text,Question 22 text
User278,1,0,0,0,0,55 to 64,Male,1: Russia,1: USA,1: California (CA),1: Russian,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).|A weekend night (starting between 9PM and 12AM).,Healthcare/Medicine,Doctoral Degree,9-12 hours per week,Yes,Java,15-20,1,0,10+
User115,1,0,0,0,0,25 to 34,Male,1: United States,1: United States,1: PA,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday evening (starting between 5PM and 8PM).|A weekday night (starting between 9PM and 12AM).|A weekend morning (starting between 9AM and 12PM).,Computing (NetworLast192)|Computing (Software),Bachelors Degree,9-12 hours per week,Yes,C,10-May,2,0,5-Mar
User336,1,0,0,0,0,25 to 34,Male,1: Hong Kong,1: Hong Kong,No Answer,1: Chinese,Fully fluent (non-native speaker),UTC +08:00 (Eastern Asia),A weekday morning (starting between 9AM and 12PM).|A weekend morning (starting between 9AM and 12PM).,Computing (Software),Masters Degree,<3 hours per week,Yes,Java,15-Oct,0,0,1
User116,1,0,0,0,0,25 to 34,Male,1: Taiwan,1: USA,1: GA,1: English,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend morning (starting between 9AM and 12PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Masters Degree,18-21 hours per week,Yes,Python,3-Jan,2,0,1
User117,1,0,0,0,0,25 to 34,Female,1: China,1: USA,1: CA,1: English,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday afternoon (starting between 1PM and 4PM).|A weekday night (starting between 9PM and 12AM).|A weekend evening (starting between 5PM and 8PM).,Computing (Data & Data Analysis)|Computing (Software),Masters Degree,6-9 hours per week,Yes,Python,5-Mar,4,0,3-Feb
User295,1,0,0,0,0,25 to 34,Female,1: China,1: US,1: CA,1: Chinese,Fully fluent (non-native speaker),UTC -08:00 (Pacific Time Zone US & Canada),A weekday night (starting between 9PM and 12AM).,Computing (Software)|Management,Masters Degree,6-9 hours per week,Yes,Java,5-Mar,3,0,5-Mar
User370,1,0,0,0,0,45 to 54,Male,1: Italy,1: UK,No Answer,1: English,Native speaker,"UTC +00:00 (Western Europe, Western Africa)",A weekday afternoon (starting between 1PM and 4PM).|A weekday evening (starting between 5PM and 8PM).|A weekend morning (starting between 9AM and 12PM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).,Computing (Software),Bachelors Degree,9-12 hours per week,Yes,Java,20+,0,0,3-Feb
User280,1,0,0,0,0,25 to 34,Male,1: China,1: U.S.,1: MD,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend morning (starting between 9AM and 12PM).,Computing (Data & Data Analysis)|Healthcare/Medicine|Research/Academia,Doctoral Degree,12-15 hours per week,No,Java,5-Mar,2,0,5-Mar
User337,1,0,0,0,0,18 to 24,Male,1: China,1: United States,1: NY,1: English,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).|A weekend evening (starting between 5PM and 8PM).|A weekend night (starting between 9PM and 12AM).,Computing (Software)|Consulting,Bachelors Degree,6-9 hours per week,Yes,Java,5-Mar,1,0,1
User281,1,0,0,0,0,25 to 34,Female,1: China,1: USA,1: Massachusetts,1: Chinese,Partially fluent,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).|A weekend afternoon (starting between 1PM and 4PM).,Research/Academia,Doctoral Degree,12-15 hours per week,Yes,C++,3-Jan,2,0,3-Feb
User282,1,0,0,0,0,25 to 34,Male,1: China,1: United States,1: NY,1: Chinese,Native speaker,"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekday night (starting between 9PM and 12AM).,Accounting/Finance,Masters Degree,<3 hours per week,Yes,Python,15-Oct,2,0,10-May
User351,1,0,0,0,0,25 to 34,Female,1: China,1: USA,1: GA,1: Chinese,Fully fluent (non-native speaker),"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South America and the Caribbean)",A weekend night (starting between 9PM and 12AM).,Computing (Data & Data Analysis),Masters Degree,3-6 hours per week,No,Python,3-Jan,2,2,5-Mar
User313,1,0,0,0,0,25 to 34,Male,1: China,1: China,1: Shanghai,1: Chinese,Fully fluent (non-native speaker),UTC +08:00 (Eastern Asia),A weekday morning (starting between 9AM and 12PM).|A weekend morning (starting between 9AM and 12PM).,Accounting/Finance|Computing (Software)|Education (Non-Traditional),Bachelors Degree,6-9 hours per week,No,Java,10-May,4,0,0
